lemma,pos,gender,level,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
repente,n,n/a,A2,,突然,repente,Contexto: repente.,例句待内容组补充（repente）。,repente.jpg,A2|n|日常,专四,建造,抽烟,荒谬的,词库自动生成_待内容组校对
cadena,n,f,A2,,链,cadena,Contexto: cadena.,例句待内容组补充（cadena）。,cadena.jpg,A2|n|日常,专四,建造,encantador（待校对）,aventura（待校对）,词库自动生成_待内容组校对
monstruo,n,m,A2,,怪物,monstruo,Contexto: monstruo.,例句待内容组补充（monstruo）。,monstruo.jpg,A2|n|日常,专四,高兴极了,fingir（待校对）,地方,词库自动生成_待内容组校对
cadáver,n,n/a,A2,,尸体,cadáver,Contexto: cadáver.,例句待内容组补充（cadáver）。,cadáver.jpg,A2|n|日常,专四,质量,búsqueda（待校对）,同意,词库自动生成_待内容组校对
temporada,n,f,A2,,季节,temporada,Contexto: temporada.,例句待内容组补充（temporada）。,temporada.jpg,A2|n|日常,专四,细节,哀叹,伤口,词库自动生成_待内容组校对
institución,n,f,A2,,机构,institución,Contexto: institución.,例句待内容组补充（institución）。,institución.jpg,A2|n|日常,专四,历史的,呼吸,最低限度,词库自动生成_待内容组校对
majestad,n,f,A2,,威严,majestad,Contexto: majestad.,例句待内容组补充（majestad）。,majestad.jpg,A2|n|日常,专四,明白了,firme（待校对）,山,词库自动生成_待内容组校对
inventar,v,n/a,A2,,发明,inventar,Contexto: inventar.,例句待内容组补充（inventar）。,inventar.jpg,A2|v|变位|日常,专四,ia（待校对）,记者,italiano（待校对）,词库自动生成_待内容组校对
legal,adj,n/a,A2,,合法的,legal,Contexto: legal.,例句待内容组补充（legal）。,legal.jpg,A2|adj|日常,专四,aclarar（待校对）,在...前面,有罪的,词库自动生成_待内容组校对
vacación,n,f,A2,,假期,vacación,Contexto: vacación.,例句待内容组补充（vacación）。,vacación.jpg,A2|n|日常,专四,一眼,因为,威严,词库自动生成_待内容组校对
requerir,v,n/a,A2,,要求,requerir,Contexto: requerir.,例句待内容组补充（requerir）。,requerir.jpg,A2|v|变位|日常,专四,敌人,tratado（待校对）,国家,词库自动生成_待内容组校对
acusar,v,n/a,A2,,控,acusar,Contexto: acusar.,例句待内容组补充（acusar）。,acusar.jpg,A2|v|变位|日常,专四,聪明的,命令,inútil（待校对）,词库自动生成_待内容组校对
disparo,n,m,A2,,射击,disparo,Contexto: disparo.,例句待内容组补充（disparo）。,disparo.jpg,A2|n|日常,专四,自豪的,fallar（待校对）,有趣的,词库自动生成_待内容组校对
precisamente,adv,n/a,A2,,恰恰,precisamente,Contexto: precisamente.,例句待内容组补充（precisamente）。,precisamente.jpg,A2|adv|日常,专四,plano（待校对）,revolución（待校对）,norma（待校对）,词库自动生成_待内容组校对
crédito,n,m,A2,,信用,crédito,Contexto: crédito.,例句待内容组补充（crédito）。,crédito.jpg,A2|n|日常,专四,车辆,富有的,对不起,词库自动生成_待内容组校对
anillo,n,m,A2,,戒指,anillo,Contexto: anillo.,例句待内容组补充（anillo）。,anillo.jpg,A2|n|日常,专四,tommy（待校对）,起源,鞋,词库自动生成_待内容组校对
vistazo,n,m,A2,,一眼,vistazo,Contexto: vistazo.,例句待内容组补充（vistazo）。,vistazo.jpg,A2|n|日常,专四,提到,p（待校对）,岛,词库自动生成_待内容组校对
parecido,adj,n/a,A2,,相似的,parecido,Contexto: parecido.,例句待内容组补充（parecido）。,parecido.jpg,A2|adj|日常,专四,忍受,当前的,preciso（待校对）,词库自动生成_待内容组校对
pedro,n,m,A2,,彼得,pedro,Contexto: pedro.,例句待内容组补充（pedro）。,pedro.jpg,A2|n|日常,专四,查出,materia（待校对）,提出,词库自动生成_待内容组校对
ojalá,adv,n/a,A2,,我希望,ojalá,Contexto: ojalá.,例句待内容组补充（ojalá）。,ojalá.jpg,A2|adv|日常,专四,树,学校,analizar（待校对）,词库自动生成_待内容组校对
tecnología,n,f,A2,,技术,tecnología,Contexto: tecnología.,例句待内容组补充（tecnología）。,tecnología.jpg,A2|n|日常,专四,问题,想象,包,词库自动生成_待内容组校对
hueso,n,m,A2,,骨,hueso,Contexto: hueso.,例句待内容组补充（hueso）。,hueso.jpg,A2|n|日常,专四,滋扰,美国,时间,词库自动生成_待内容组校对
federal,n,n/a,A2,,联邦,federal,Contexto: federal.,例句待内容组补充（federal）。,federal.jpg,A2|n|日常,专四,代表,所有的,犯罪,词库自动生成_待内容组校对
violencia,n,f,A2,,暴力,violencia,Contexto: violencia.,例句待内容组补充（violencia）。,violencia.jpg,A2|n|日常,专四,任何,射击,学期,词库自动生成_待内容组校对
criminal,adj,n/a,A2,,刑事,criminal,Contexto: criminal.,例句待内容组补充（criminal）。,criminal.jpg,A2|adj|日常,专四,礼物,lento（待校对）,分享,词库自动生成_待内容组校对
durar,v,n/a,A2,,跨度,durar,Contexto: durar.,例句待内容组补充（durar）。,durar.jpg,A2|v|变位|日常,专四,关闭,消除,风,词库自动生成_待内容组校对
revelar,v,n/a,A2,,揭示,revelar,Contexto: revelar.,例句待内容组补充（revelar）。,revelar.jpg,A2|v|变位|日常,专四,迈克尔,危险的,降低,词库自动生成_待内容组校对
original,adj,n/a,A2,,原来的,original,Contexto: original.,例句待内容组补充（original）。,original.jpg,A2|adj|日常,专四,画,jane（待校对）,文档,词库自动生成_待内容组校对
montar,v,n/a,A2,,山,montar,Contexto: montar.,例句待内容组补充（montar）。,montar.jpg,A2|v|变位|日常,专四,盘子,公园,奉献,词库自动生成_待内容组校对
firma,n,m,A2,,签名,firma,Contexto: firma.,例句待内容组补充（firma）。,firma.jpg,A2|n|日常,专四,抓住,可怕,伦敦,词库自动生成_待内容组校对
u,conj,n/a,A2,,或者,u,Contexto: u.,例句待内容组补充（u）。,u.jpg,A2|conj|语法|日常,专四,技术的,限制,olor（待校对）,词库自动生成_待内容组校对
respetar,v,n/a,A2,,尊重,respetar,Contexto: respetar.,例句待内容组补充（respetar）。,respetar.jpg,A2|v|变位|日常,专四,cruz（待校对）,想象,表达,词库自动生成_待内容组校对
conciencia,n,f,A2,,意识,conciencia,Contexto: conciencia.,例句待内容组补充（conciencia）。,conciencia.jpg,A2|n|日常,专四,白痴,territorio（待校对）,nick（待校对）,词库自动生成_待内容组校对
manifestar,v,n/a,A2,,显现,manifestar,Contexto: manifestar.,例句待内容组补充（manifestar）。,manifestar.jpg,A2|v|变位|日常,专四,命令,建筑,首都,词库自动生成_待内容组校对
rosa,n,f,A2,,粉色的,rosa,Contexto: rosa.,例句待内容组补充（rosa）。,rosa.jpg,A2|n|日常,专四,disponer（待校对）,tratado（待校对）,法庭,词库自动生成_待内容组校对
moral,adj,n/a,A2,,道德,moral,Contexto: moral.,例句待内容组补充（moral）。,moral.jpg,A2|adj|日常,专四,注意,欧洲的,保罗,词库自动生成_待内容组校对
belleza,n,f,A2,,美丽,belleza,Contexto: belleza.,例句待内容组补充（belleza）。,belleza.jpg,A2|n|日常,专四,墨西哥,cargar（待校对）,光束,词库自动生成_待内容组校对
histórico,adj,n/a,A2,,历史的,histórico,Contexto: histórico.,例句待内容组补充（histórico）。,histórico.jpg,A2|adj|日常,专四,抽烟,secundario（待校对）,秘书,词库自动生成_待内容组校对
t,n,n/a,A2,,t,t,Contexto: t.,例句待内容组补充（t）。,t.jpg,A2|n|日常,专四,conceder（待校对）,anciano（待校对）,合法的,词库自动生成_待内容组校对
construcción,n,f,A2,,建造,construcción,Contexto: construcción.,例句待内容组补充（construcción）。,construcción.jpg,A2|n|日常,专四,仅有的,身体的,emoción（待校对）,词库自动生成_待内容组校对
escritor,n,m,A2,,作家,escritor,Contexto: escritor.,例句待内容组补充（escritor）。,escritor.jpg,A2|n|日常,专四,惹,查出,吓,词库自动生成_待内容组校对
examen,n,n/a,A2,,考试,examen,Contexto: examen.,例句待内容组补充（examen）。,examen.jpg,A2|n|日常,专四,统治者,pesado（待校对）,因为,词库自动生成_待内容组校对
débil,adj,n/a,A2,,虚弱的,débil,Contexto: débil.,例句待内容组补充（débil）。,débil.jpg,A2|adj|日常,专四,mexicano（待校对）,ia（待校对）,令人愉快的,词库自动生成_待内容组校对
seguramente,adv,n/a,A2,,一定,seguramente,Contexto: seguramente.,例句待内容组补充（seguramente）。,seguramente.jpg,A2|adv|日常,专四,科学家,encantador（待校对）,舞蹈,词库自动生成_待内容组校对
moderno,adj,n/a,A2,,现代的,moderno,Contexto: moderno.,例句待内容组补充（moderno）。,moderno.jpg,A2|adj|日常,专四,充满,花费,寻找,词库自动生成_待内容组校对
corresponder,v,n/a,A2,,对应,corresponder,Contexto: corresponder.,例句待内容组补充（corresponder）。,corresponder.jpg,A2|v|变位|日常,专四,欺骗,vacío（待校对）,protección（待校对）,词库自动生成_待内容组校对
vestir,v,n/a,A2,,裙子,vestir,Contexto: vestir.,例句待内容组补充（vestir）。,vestir.jpg,A2|v|变位|日常,专四,piloto（待校对）,牛奶,analizar（待校对）,词库自动生成_待内容组校对
embarazado,adj,n/a,A2,,孕,embarazado,Contexto: embarazado.,例句待内容组补充（embarazado）。,embarazado.jpg,A2|adj|日常,专四,中尉,分离,压力,词库自动生成_待内容组校对
escalera,n,f,A2,,梯子,escalera,Contexto: escalera.,例句待内容组补充（escalera）。,escalera.jpg,A2|n|日常,专四,talento（待校对）,rueda（待校对）,椅子,词库自动生成_待内容组校对
mando,n,m,A2,,命令,mando,Contexto: mando.,例句待内容组补充（mando）。,mando.jpg,A2|n|日常,专四,巨大的,邮政,驾驶,词库自动生成_待内容组校对
expresión,n,f,A2,,表达,expresión,Contexto: expresión.,例句待内容组补充（expresión）。,expresión.jpg,A2|n|日常,专四,complicado（待校对）,acudir（待校对）,参加,词库自动生成_待内容组校对
you,adv,n/a,A2,,你,you,Contexto: you.,例句待内容组补充（you）。,you.jpg,A2|adv|日常,专四,夫妻,作家,plano（待校对）,词库自动生成_待内容组校对
empujar,v,n/a,A2,,推,empujar,Contexto: empujar.,例句待内容组补充（empujar）。,empujar.jpg,A2|v|变位|日常,专四,附近,短的,市长,词库自动生成_待内容组校对
lastimar,v,n/a,A2,,伤害,lastimar,Contexto: lastimar.,例句待内容组补充（lastimar）。,lastimar.jpg,A2|v|变位|日常,专四,国会,文本,赌注,词库自动生成_待内容组校对
vehículo,n,m,A2,,车辆,vehículo,Contexto: vehículo.,例句待内容组补充（vehículo）。,vehículo.jpg,A2|n|日常,专四,化妆品,primo（待校对）,情人,词库自动生成_待内容组校对
amante,n,n/a,A2,,情人,amante,Contexto: amante.,例句待内容组补充（amante）。,amante.jpg,A2|n|日常,专四,山,信用,支付,词库自动生成_待内容组校对
lavar,v,n/a,A2,,lavar（待校对）,lavar,Contexto: lavar.,例句待内容组补充（lavar）。,lavar.jpg,A2|v|变位|日常,专四,desnudo（待校对）,地狱,冷静的,词库自动生成_待内容组校对
industria,n,f,A2,,industria（待校对）,industria,Contexto: industria.,例句待内容组补充（industria）。,industria.jpg,A2|n|日常,专四,周六,正方形,过去的,词库自动生成_待内容组校对
ejercicio,n,m,A2,,ejercicio（待校对）,ejercicio,Contexto: ejercicio.,例句待内容组补充（ejercicio）。,ejercicio.jpg,A2|n|日常,专四,cinta（待校对）,作者,戒指,词库自动生成_待内容组校对
pedazo,n,m,A2,,pedazo（待校对）,pedazo,Contexto: pedazo.,例句待内容组补充（pedazo）。,pedazo.jpg,A2|n|日常,专四,tender（待校对）,comité（待校对）,限制,词库自动生成_待内容组校对
quieto,adj,n/a,A2,,quieto（待校对）,quieto,Contexto: quieto.,例句待内容组补充（quieto）。,quieto.jpg,A2|adj|日常,专四,茶,desnudo（待校对）,veinte（待校对）,词库自动生成_待内容组校对
terreno,n,m,A2,,terreno（待校对）,terreno,Contexto: terreno.,例句待内容组补充（terreno）。,terreno.jpg,A2|n|日常,专四,culpar（待校对）,secundario（待校对）,揭示,词库自动生成_待内容组校对
candidato,n,m,A2,,candidato（待校对）,candidato,Contexto: candidato.,例句待内容组补充（candidato）。,candidato.jpg,A2|n|日常,专四,骨,查出,植物,词库自动生成_待内容组校对
miguel,n,n/a,A2,,miguel（待校对）,miguel,Contexto: miguel.,例句待内容组补充（miguel）。,miguel.jpg,A2|n|日常,专四,宝贵的,自然,负责任的,词库自动生成_待内容组校对
deber,n,n/a,A2,,责任,deber,Contexto: deber.,例句待内容组补充（deber）。,deber.jpg,A2|n|日常,专四,pantalones（待校对）,喊,发射,词库自动生成_待内容组校对
desnudo,adj,n/a,A2,,desnudo（待校对）,desnudo,Contexto: desnudo.,例句待内容组补充（desnudo）。,desnudo.jpg,A2|adj|日常,专四,analizar（待校对）,玩家,证人,词库自动生成_待内容组校对
universo,n,m,A2,,universo（待校对）,universo,Contexto: universo.,例句待内容组补充（universo）。,universo.jpg,A2|n|日常,专四,显现,表达,pollo（待校对）,词库自动生成_待内容组校对
avanzar,v,n/a,A2,,avanzar（待校对）,avanzar,Contexto: avanzar.,例句待内容组补充（avanzar）。,avanzar.jpg,A2|v|变位|日常,专四,英俊的,烧伤,花,词库自动生成_待内容组校对
jimmy,adv,n/a,A2,,jimmy（待校对）,jimmy,Contexto: jimmy.,例句待内容组补充（jimmy）。,jimmy.jpg,A2|adv|日常,专四,高度,伪造的,比塞塔,词库自动生成_待内容组校对
tamaño,n,m,A2,,tamaño（待校对）,tamaño,Contexto: tamaño.,例句待内容组补充（tamaño）。,tamaño.jpg,A2|n|日常,专四,aplicar（待校对）,建造,直的,词库自动生成_待内容组校对
materia,n,f,A2,,materia（待校对）,materia,Contexto: materia.,例句待内容组补充（materia）。,materia.jpg,A2|n|日常,专四,atrapado（待校对）,斗争,酒吧,词库自动生成_待内容组校对
fresco,adj,n/a,A2,,fresco（待校对）,fresco,Contexto: fresco.,例句待内容组补充（fresco）。,fresco.jpg,A2|adj|日常,专四,细节,驾驶,国会,词库自动生成_待内容组校对
técnico,n,m,A2,,技术的,técnico,Contexto: técnico.,例句待内容组补充（técnico）。,técnico.jpg,A2|n|日常,专四,sesión（待校对）,你,部门,词库自动生成_待内容组校对
confesar,v,n/a,A2,,confesar（待校对）,confesar,Contexto: confesar.,例句待内容组补充（confesar）。,confesar.jpg,A2|v|变位|日常,专四,你的,错误,伤害,词库自动生成_待内容组校对
taxi,n,n/a,A2,,taxi（待校对）,taxi,Contexto: taxi.,例句待内容组补充（taxi）。,taxi.jpg,A2|n|日常,专四,garcía（待校对）,madera（待校对）,联盟,词库自动生成_待内容组校对
compromiso,n,m,A2,,compromiso（待校对）,compromiso,Contexto: compromiso.,例句待内容组补充（compromiso）。,compromiso.jpg,A2|n|日常,专四,目的地,billy（待校对）,在...前面,词库自动生成_待内容组校对
alex,adv,n/a,A2,,alex（待校对）,alex,Contexto: alex.,例句待内容组补充（alex）。,alex.jpg,A2|adv|日常,专四,国会,大卫,行为,词库自动生成_待内容组校对
