lemma,pos,gender,level,ipa,meaning_zh,meaning_en,example_es,example_zh,image_file,tags,exam_tags,distractor_1,distractor_2,distractor_3,copyright_note
oficialmente,adv,n/a,B2,,oficialmente（待校对）,oficialmente,Contexto: oficialmente.,例句待内容组补充（oficialmente）。,oficialmente.jpg,B2|adv|进阶,专八,atento（待校对）,árabe（待校对）,sacudir（待校对）,词库自动生成_待内容组校对
árabe,n,n/a,B2,,árabe（待校对）,árabe,Contexto: árabe.,例句待内容组补充（árabe）。,árabe.jpg,B2|n|进阶,专八,ingrediente（待校对）,atmósfera（待校对）,apartado（待校对）,词库自动生成_待内容组校对
cálculo,n,m,B2,,cálculo（待校对）,cálculo,Contexto: cálculo.,例句待内容组补充（cálculo）。,cálculo.jpg,B2|n|进阶,专八,gordo（待校对）,acero（待校对）,homosexual（待校对）,词库自动生成_待内容组校对
armar,v,n/a,B2,,armar（待校对）,armar,Contexto: armar.,例句待内容组补充（armar）。,armar.jpg,B2|v|变位|进阶,专八,hamburguesa（待校对）,estrés（待校对）,inmunidad（待校对）,词库自动生成_待内容组校对
porcentaje,n,m,B2,,porcentaje（待校对）,porcentaje,Contexto: porcentaje.,例句待内容组补充（porcentaje）。,porcentaje.jpg,B2|n|进阶,专八,ritual（待校对）,extraer（待校对）,amén（待校对）,词库自动生成_待内容组校对
jackie,adv,n/a,B2,,jackie（待校对）,jackie,Contexto: jackie.,例句待内容组补充（jackie）。,jackie.jpg,B2|adv|进阶,专八,maria（待校对）,sally（待校对）,índice（待校对）,词库自动生成_待内容组校对
torturar,v,n/a,B2,,torturar（待校对）,torturar,Contexto: torturar.,例句待内容组补充（torturar）。,torturar.jpg,B2|v|变位|进阶,专八,oriental（待校对）,molestia（待校对）,vd.（待校对）,词库自动生成_待内容组校对
marcos,n,n/a,B2,,marcos（待校对）,marcos,Contexto: marcos.,例句待内容组补充（marcos）。,marcos.jpg,B2|n|进阶,专八,comedor（待校对）,patata（待校对）,coste（待校对）,词库自动生成_待内容组校对
ratón,n,n/a,B2,,ratón（待校对）,ratón,Contexto: ratón.,例句待内容组补充（ratón）。,ratón.jpg,B2|n|进阶,专八,formular（待校对）,callejón（待校对）,localidad（待校对）,词库自动生成_待内容组校对
súper,n,n/a,B2,,súper（待校对）,súper,Contexto: súper.,例句待内容组补充（súper）。,súper.jpg,B2|n|进阶,专八,amén（待校对）,iluminar（待校对）,fastidiar（待校对）,词库自动生成_待内容组校对
perú,n,n/a,B2,,perú（待校对）,perú,Contexto: perú.,例句待内容组补充（perú）。,perú.jpg,B2|n|进阶,专八,coro（待校对）,guerrero（待校对）,moscú（待校对）,词库自动生成_待内容组校对
colaboración,n,f,B2,,colaboración（待校对）,colaboración,Contexto: colaboración.,例句待内容组补充（colaboración）。,colaboración.jpg,B2|n|进阶,专八,denominado（待校对）,marinero（待校对）,romance（待校对）,词库自动生成_待内容组校对
cesar,v,n/a,B2,,cesar（待校对）,cesar,Contexto: cesar.,例句待内容组补充（cesar）。,cesar.jpg,B2|v|变位|进阶,专八,contemporáneo（待校对）,aprobado（待校对）,pandilla（待校对）,词库自动生成_待内容组校对
venezuela,n,f,B2,,venezuela（待校对）,venezuela,Contexto: venezuela.,例句待内容组补充（venezuela）。,venezuela.jpg,B2|n|进阶,专八,litro（待校对）,zombi（待校对）,beneficiar（待校对）,词库自动生成_待内容组校对
opuesto,adj,n/a,B2,,opuesto（待校对）,opuesto,Contexto: opuesto.,例句待内容组补充（opuesto）。,opuesto.jpg,B2|adj|进阶,专八,excepcional（待校对）,holmes（待校对）,carecer（待校对）,词库自动生成_待内容组校对
vengar,v,n/a,B2,,vengar（待校对）,vengar,Contexto: vengar.,例句待内容组补充（vengar）。,vengar.jpg,B2|v|变位|进阶,专八,agresivo（待校对）,hannah（待校对）,anónimo（待校对）,词库自动生成_待内容组校对
torres,n,n/a,B2,,torres（待校对）,torres,Contexto: torres.,例句待内容组补充（torres）。,torres.jpg,B2|n|进阶,专八,designar（待校对）,cabaña（待校对）,paliza（待校对）,词库自动生成_待内容组校对
campana,n,f,B2,,campana（待校对）,campana,Contexto: campana.,例句待内容组补充（campana）。,campana.jpg,B2|n|进阶,专八,asaltar（待校对）,homenaje（待校对）,definición（待校对）,词库自动生成_待内容组校对
giro,n,m,B2,,giro（待校对）,giro,Contexto: giro.,例句待内容组补充（giro）。,giro.jpg,B2|n|进阶,专八,jordan（待校对）,cesar（待校对）,ford（待校对）,词库自动生成_待内容组校对
mato,n,m,B2,,mato（待校对）,mato,Contexto: mato.,例句待内容组补充（mato）。,mato.jpg,B2|n|进阶,专八,lealtad（待校对）,tecnológico（待校对）,collar（待校对）,词库自动生成_待内容组校对
palma,n,m,B2,,palma（待校对）,palma,Contexto: palma.,例句待内容组补充（palma）。,palma.jpg,B2|n|进阶,专八,atento（待校对）,supervivencia（待校对）,cráneo（待校对）,词库自动生成_待内容组校对
florida,n,f,B2,,florida（待校对）,florida,Contexto: florida.,例句待内容组补充（florida）。,florida.jpg,B2|n|进阶,专八,英语,derek（待校对）,biblia（待校对）,词库自动生成_待内容组校对
acelerar,v,n/a,B2,,acelerar（待校对）,acelerar,Contexto: acelerar.,例句待内容组补充（acelerar）。,acelerar.jpg,B2|v|变位|进阶,专八,congelar（待校对）,fortaleza（待校对）,viajero（待校对）,词库自动生成_待内容组校对
euro,n,m,B2,,euro（待校对）,euro,Contexto: euro.,例句待内容组补充（euro）。,euro.jpg,B2|n|进阶,专八,pagaré（待校对）,gusano（待校对）,harvey（待校对）,词库自动生成_待内容组校对
psicológico,adj,n/a,B2,,psicológico（待校对）,psicológico,Contexto: psicológico.,例句待内容组补充（psicológico）。,psicológico.jpg,B2|adj|进阶,专八,tabaco（待校对）,legítimo（待校对）,molestia（待校对）,词库自动生成_待内容组校对
gordo,adj,n/a,B2,,gordo（待校对）,gordo,Contexto: gordo.,例句待内容组补充（gordo）。,gordo.jpg,B2|adj|进阶,专八,clinton（待校对）,funcionamiento（待校对）,hannah（待校对）,词库自动生成_待内容组校对
johnson,n,n/a,B2,,johnson（待校对）,johnson,Contexto: johnson.,例句待内容组补充（johnson）。,johnson.jpg,B2|n|进阶,专八,exigencia（待校对）,necesariamente（待校对）,descenso（待校对）,词库自动生成_待内容组校对
núcleo,n,m,B2,,núcleo（待校对）,núcleo,Contexto: núcleo.,例句待内容组补充（núcleo）。,núcleo.jpg,B2|n|进阶,专八,city（待校对）,sirviente（待校对）,sensibilidad（待校对）,词库自动生成_待内容组校对
acumular,v,n/a,B2,,acumular（待校对）,acumular,Contexto: acumular.,例句待内容组补充（acumular）。,acumular.jpg,B2|v|变位|进阶,专八,west（待校对）,emocional（待校对）,seguidor（待校对）,词库自动生成_待内容组校对
receta,n,f,B2,,receta（待校对）,receta,Contexto: receta.,例句待内容组补充（receta）。,receta.jpg,B2|n|进阶,专八,exagerar（待校对）,inconsciente（待校对）,autónomo（待校对）,词库自动生成_待内容组校对
tigre,n,n/a,B2,,tigre（待校对）,tigre,Contexto: tigre.,例句待内容组补充（tigre）。,tigre.jpg,B2|n|进阶,专八,extremadamente（待校对）,aldea（待校对）,congelar（待校对）,词库自动生成_待内容组校对
atmósfera,n,f,B2,,atmósfera（待校对）,atmósfera,Contexto: atmósfera.,例句待内容组补充（atmósfera）。,atmósfera.jpg,B2|n|进阶,专八,jugada（待校对）,finalizar（待校对）,fuga（待校对）,词库自动生成_待内容组校对
atribuir,v,n/a,B2,,atribuir（待校对）,atribuir,Contexto: atribuir.,例句待内容组补充（atribuir）。,atribuir.jpg,B2|v|变位|进阶,专八,desperdiciar（待校对）,cafetería（待校对）,claridad（待校对）,词库自动生成_待内容组校对
elizabeth,n,n/a,B2,,elizabeth（待校对）,elizabeth,Contexto: elizabeth.,例句待内容组补充（elizabeth）。,elizabeth.jpg,B2|n|进阶,专八,estrenar（待校对）,wayne（待校对）,escape（待校对）,词库自动生成_待内容组校对
transferir,v,n/a,B2,,transferir（待校对）,transferir,Contexto: transferir.,例句待内容组补充（transferir）。,transferir.jpg,B2|v|变位|进阶,专八,parker（待校对）,lidiar（待校对）,consuelo（待校对）,词库自动生成_待内容组校对
ligar,v,n/a,B2,,ligar（待校对）,ligar,Contexto: ligar.,例句待内容组补充（ligar）。,ligar.jpg,B2|v|变位|进阶,专八,francamente（待校对）,constitucional（待校对）,creativo（待校对）,词库自动生成_待内容组校对
cuarta,n,f,B2,,cuarta（待校对）,cuarta,Contexto: cuarta.,例句待内容组补充（cuarta）。,cuarta.jpg,B2|n|进阶,专八,pausa（待校对）,procurar（待校对）,medalla（待校对）,词库自动生成_待内容组校对
olvido,n,m,B2,,olvido（待校对）,olvido,Contexto: olvido.,例句待内容组补充（olvido）。,olvido.jpg,B2|n|进阶,专八,desatar（待校对）,diamantes（待校对）,notable（待校对）,词库自动生成_待内容组校对
tripulación,n,f,B2,,tripulación（待校对）,tripulación,Contexto: tripulación.,例句待内容组补充（tripulación）。,tripulación.jpg,B2|n|进阶,专八,johnson（待校对）,chupar（待校对）,vince（待校对）,词库自动生成_待内容组校对
pulmón,n,n/a,B2,,pulmón（待校对）,pulmón,Contexto: pulmón.,例句待内容组补充（pulmón）。,pulmón.jpg,B2|n|进阶,专八,lámpara（待校对）,núcleo（待校对）,corregir（待校对）,词库自动生成_待内容组校对
biblia,n,f,B2,,biblia（待校对）,biblia,Contexto: biblia.,例句待内容组补充（biblia）。,biblia.jpg,B2|n|进阶,专八,continente（待校对）,vaquero（待校对）,distraer（待校对）,词库自动生成_待内容组校对
gabriel,n,n/a,B2,,gabriel（待校对）,gabriel,Contexto: gabriel.,例句待内容组补充（gabriel）。,gabriel.jpg,B2|n|进阶,专八,cálido（待校对）,aznar（待校对）,separación（待校对）,词库自动生成_待内容组校对
terrorista,adj,n/a,B2,,terrorista（待校对）,terrorista,Contexto: terrorista.,例句待内容组补充（terrorista）。,terrorista.jpg,B2|adj|进阶,专八,katie（待校对）,exportación（待校对）,toby（待校对）,词库自动生成_待内容组校对
proyectar,v,n/a,B2,,proyectar（待校对）,proyectar,Contexto: proyectar.,例句待内容组补充（proyectar）。,proyectar.jpg,B2|v|变位|进阶,专八,alimentación（待校对）,aproximar（待校对）,descenso（待校对）,词库自动生成_待内容组校对
oración,n,f,B2,,oración（待校对）,oración,Contexto: oración.,例句待内容组补充（oración）。,oración.jpg,B2|n|进阶,专八,corregir（待校对）,trágico（待校对）,reducido（待校对）,词库自动生成_待内容组校对
lidiar,v,n/a,B2,,lidiar（待校对）,lidiar,Contexto: lidiar.,例句待内容组补充（lidiar）。,lidiar.jpg,B2|v|变位|进阶,专八,joey（待校对）,distraer（待校对）,cruce（待校对）,词库自动生成_待内容组校对
impresionar,v,n/a,B2,,impresionar（待校对）,impresionar,Contexto: impresionar.,例句待内容组补充（impresionar）。,impresionar.jpg,B2|v|变位|进阶,专八,creador（待校对）,apartado（待校对）,reconstruir（待校对）,词库自动生成_待内容组校对
pegado,adj,n/a,B2,,pegado（待校对）,pegado,Contexto: pegado.,例句待内容组补充（pegado）。,pegado.jpg,B2|adj|进阶,专八,hábito（待校对）,explorar（待校对）,álbum（待校对）,词库自动生成_待内容组校对
calificar,v,n/a,B2,,calificar（待校对）,calificar,Contexto: calificar.,例句待内容组补充（calificar）。,calificar.jpg,B2|v|变位|进阶,专八,cementerio（待校对）,acumular（待校对）,escritura（待校对）,词库自动生成_待内容组校对
man,n,n/a,B2,,man（待校对）,man,Contexto: man.,例句待内容组补充（man）。,man.jpg,B2|n|进阶,专八,jovencito（待校对）,estadística（待校对）,transportar（待校对）,词库自动生成_待内容组校对
andrés,n,n/a,B2,,andrés（待校对）,andrés,Contexto: andrés.,例句待内容组补充（andrés）。,andrés.jpg,B2|n|进阶,专八,productivo（待校对）,infección（待校对）,conspiración（待校对）,词库自动生成_待内容组校对
ascensor,n,m,B2,,ascensor（待校对）,ascensor,Contexto: ascensor.,例句待内容组补充（ascensor）。,ascensor.jpg,B2|n|进阶,专八,tristeza（待校对）,piedad（待校对）,felicitar（待校对）,词库自动生成_待内容组校对
decente,adj,n/a,B2,,decente（待校对）,decente,Contexto: decente.,例句待内容组补充（decente）。,decente.jpg,B2|adj|进阶,专八,inmenso（待校对）,trastorno（待校对）,vaquero（待校对）,词库自动生成_待内容组校对
tonelada,n,f,B2,,tonelada（待校对）,tonelada,Contexto: tonelada.,例句待内容组补充（tonelada）。,tonelada.jpg,B2|n|进阶,专八,diagnóstico（待校对）,embajada（待校对）,marinero（待校对）,词库自动生成_待内容组校对
seno,n,m,B2,,seno（待校对）,seno,Contexto: seno.,例句待内容组补充（seno）。,seno.jpg,B2|n|进阶,专八,chofer（待校对）,ma（待校对）,satisfacción（待校对）,词库自动生成_待内容组校对
radical,adj,n/a,B2,,radical（待校对）,radical,Contexto: radical.,例句待内容组补充（radical）。,radical.jpg,B2|adj|进阶,专八,cooper（待校对）,privilegio（待校对）,jugo（待校对）,词库自动生成_待内容组校对
